SVD_1,SVD_2,SVD_3,SVD_4,SVD_5,SVD_6,SVD_7,SVD_8,SVD_9,SVD_10,SVD_11,SVD_12,SVD_13,SVD_14,SVD_15,SVD_16,SVD_17,SVD_18,SVD_19,SVD_20,SVD_21,SVD_22,SVD_23,SVD_24,SVD_25,SVD_26,SVD_27,SVD_28,SVD_29,SVD_30,SVD_31,SVD_32,SVD_33,SVD_34,SVD_35,SVD_36,SVD_37,SVD_38,SVD_39,SVD_40,SVD_41,SVD_42,SVD_43,SVD_44,SVD_45,SVD_46,SVD_47,SVD_48,SVD_49,SVD_50,Company,Sector,Quarter
-0.34696874319711984,0.13161042249206398,-0.018361837744521846,0.04496367978559284,-0.2918103386406755,0.07839563614313064,-0.1853184017658764,0.2481202131004845,-0.19328529245602977,0.2236155505890165,-0.1505678080445959,0.5916058438921418,-0.2172572947455289,0.00814222221120649,-0.03747778825550205,0.20687339388140022,-0.0756323991027024,0.032273619466410816,-0.02896574636943888,-0.0057678444471784655,0.015345607950070872,0.0005948049414316563,-0.07724608962408795,0.029946858484291957,-0.019527599395804486,-0.012578807680371054,-0.018822651830240966,0.00024253165500540718,0.004456941686014862,-0.005042588875997953,-0.004971583582866083,-0.0029205800523563474,0.04352690278735743,-0.014246203566380043,-0.014076323192034699,-0.025663100329872943,-0.007012915044406764,0.00979844617684558,-0.006021565759024671,0.013852377387397299,-0.011745158142258735,0.0062237731598684155,-0.012622383258311706,0.012695894511434878,-0.008233094381194406,0.01087593167284666,0.005905669137381616,-0.01186908127972404,-0.0101197790233798,-0.008975719491504025,Welltower,RealEstate,Q3-2024
-0.2885155162187749,0.12951760125729866,-0.014050948308518128,0.061339019391026664,-0.27954833395708845,0.06630659848255115,-0.1802138707880356,0.2556095653962749,-0.19032998757111783,0.21032817913857166,-0.1690753489122587,0.6345612947120619,-0.23023184183264045,0.026537084613418718,-0.01078464686621274,0.2289698692067022,-0.08591323148335392,0.028713350978881592,-0.009143397790957316,0.03413992205841181,-0.0055846898754895735,0.008607588648659362,-0.10036578405145537,0.02921361677691364,-0.012343819853930089,-0.035828884486403825,-0.016103674998875474,0.014358611706192247,-0.006767191119497874,-0.031830055842275384,-0.007354118233934959,0.0036122333995077366,-0.0025160307298265103,0.00983716186304059,-0.008653117938356525,0.012432332699637666,-0.014628300801435446,0.00349656162834185,0.002398236866810148,-0.020429976280535448,0.006011415166659879,-0.019976630934411318,0.03182746726344991,-0.013774704010421189,0.03343040347025585,0.008518315548146173,0.007400991696291275,0.015243127229357464,0.009887993318910833,0.0035186239782817996,Welltower,RealEstate,Q2-2024
-0.3513396578291425,0.12011171051365943,-0.02728657687391426,0.0597855794375602,-0.29992325806628184,0.08568597134098146,-0.1833720282136954,0.252394314604323,-0.19424646153039316,0.21909292117874,-0.1496084132389548,0.6006855919769192,-0.21523205061334916,0.013695573796054024,-0.02404491905059933,0.230520950396933,-0.08880834311413913,0.011362497484882961,0.006777288602052363,0.017654550133347793,0.004257360376842811,0.024378467688127792,-0.06535788896679157,0.032227750430971286,0.0035371498679024824,-0.02235176246545185,-0.005543898257578081,0.02390257400974756,0.009252146842247955,0.017093714044011332,0.011289061007163016,0.016110675071488518,-0.004096889022212697,0.004889052669121778,-0.0011858358524255727,0.023328588321047995,0.006274191663185251,-0.0008883490626091718,0.003730719707066106,-0.0019018361632983786,-0.005028210730723215,-0.0008219401377867793,-0.01650635468160611,0.0019030582850460948,-0.02659097977570952,0.007128054117815604,-0.0070657819953953765,-0.0077724789550469514,-0.005869433896326241,-0.03328174089226518,Welltower,RealEstate,Q3-2023
-0.2946577748901835,0.1336067698452765,-0.011777074641189104,0.05529391109870923,-0.27958857283474087,0.07264617320240457,-0.16793324195920709,0.26117360408321605,-0.18901410611002178,0.21403484768218609,-0.16649423107372943,0.6279868112618451,-0.1996865756744346,0.019078316332991688,-0.012305211588059518,0.21717873711545838,-0.08451810650336165,0.02510891288143179,-0.03127768471051676,0.0016431248331311037,-0.012626566620549033,0.024496033319241828,-0.06713881577308198,0.023822834224461156,-0.011068714404226321,-0.04704065277333476,0.00612363383324823,0.013964505870560525,0.001094630681335303,-0.016586086928074856,-0.012194678402812483,0.007538813423315744,-0.025180807033261168,0.0036054895107442714,-0.013161180408162361,0.009347799083437372,0.010419678633484319,-0.021348801942837232,-0.002782909653922214,-0.012201415594335347,0.017039038140789508,-0.011755040726160333,-0.004390254944087405,-0.016157002812805916,0.007100900657226114,0.018051844667001774,-0.013445474420039277,0.005368817290253515,-0.0055098153084318915,0.011610798544518488,Welltower,RealEstate,Q2-2023
-0.3509759842925308,0.17073463277104098,-0.006836014266071598,0.05497132520828059,-0.28832688254090555,0.08456854490219619,-0.17288539692070556,0.2602027773250181,-0.17583927302011657,0.2193254622042086,-0.1721265044949997,0.5848088923207871,-0.20792024453021715,0.001473613480655734,-0.002028688479353981,0.2157150697850016,-0.08711047288593551,0.005034074418762652,-0.027413237051151295,0.003700199709815187,0.0013757820450335527,-0.0023826859326572893,-0.04510040249639478,0.027324733206129676,-0.002608376885046601,-0.02162924591361167,-0.014862468396731306,-0.004017837534569906,0.01168396853052085,-0.012099700039133954,0.004889080069797883,-0.009117683664867851,-0.004225786636942829,0.00033361100570145763,-0.007400469562457061,0.016218014573792766,0.011570936492813964,-0.017078880092030044,-0.0017054190069495595,0.01674134511127402,-0.006651115125193389,0.014331030093600728,-0.017575118250780664,0.005853183606525818,-0.022224455081052523,-0.003667341489773932,-0.00785592894488983,-0.019628221392157724,-0.005812274712790781,-0.006850602521838545,Welltower,RealEstate,Q1-2023
-0.35318259032733657,0.15984894784624512,-0.005014108771432393,0.059667155357317675,-0.28476970978585997,0.06769741230643424,-0.18124516997335255,0.2250438027942336,-0.19515757661034858,0.23405010841660404,-0.13294022295861427,0.5702027486288465,-0.1865991099144755,0.02006951093468767,-0.017522959395940972,0.21470367012519467,-0.06340089771690427,0.004819173791986887,0.013563350942633343,0.0060455381427737395,-0.0018102804617665144,-0.001680638059000221,-0.040991674262124335,0.004371958001071724,-0.01324542202788896,-0.01997656292163121,0.01935776735621103,-0.011437759934659451,-0.018518861707099567,-0.011448833036428876,-0.008297483200368392,-0.017618443881398098,-0.023698171844324673,0.008100201892475277,0.0052285950706407345,0.008547971744913894,-0.005542268533354834,0.025857549198920422,0.007032108422581408,-0.025620908775562265,-0.002987838251949959,0.0203038457338869,0.03576699285592395,-0.0270009767405216,0.029095690522537375,-0.01592997812500561,0.0024349168689603187,0.039088419290440136,0.02380407540322666,0.030258543900457676,Welltower,RealEstate,Q1-2024
-0.38988237828249855,0.15585850107854965,-0.014316600078931336,0.05497450236664993,-0.3108589750897501,0.07852051873864321,-0.1957012868489273,0.27111315321838214,-0.18369400377427259,0.2202716711788023,-0.1602989259355651,0.5479209331688919,-0.22359439013887158,-0.00019278305728285075,-0.03583396821445804,0.17487039470351087,-0.06875279151846915,0.01225146551630167,-0.017740619089518142,-0.006185559393624724,0.023715531321451808,-0.00678114130468538,-0.034721772632410906,0.02624469181999763,0.0020923702558732784,-0.013699282399393824,0.002106398112625257,-0.004977950510032102,-0.004370772288449032,0.002973864364259632,-0.005948408470846324,0.002147700901409321,0.03621001843111147,-0.02144790559468657,-0.0073433844903769046,-0.020144500138111997,0.0002975040767450492,-0.003253016443216889,-0.0009359828524224105,0.003923297542505038,-0.0023882180901106664,-0.006487802699061444,-0.0036319108226104853,0.01851769934413263,-0.01991747023572173,-0.0031532511975039586,0.007411326487785161,-0.016013034909933475,-0.012837949441651312,-0.004721254506745868,Welltower,RealEstate,Q4-2024
-0.28998271780464546,0.1280394127526259,-0.012075090776675042,0.04859177192171487,-0.2687318970068826,0.08503707715776719,-0.17888794196039487,0.25335082389000435,-0.18546598452949703,0.2256428447839969,-0.16578856028675654,0.642085784726195,-0.22045031885205027,0.0076765298589026604,-0.033155154892353315,0.22496490695711122,-0.07849928869771212,0.009803815515817809,-0.027122479402370895,0.015245787125379858,0.006497664927784091,0.0010765074507290639,-0.06993469786776493,0.04014833109621654,-0.01236685629670129,-0.008712487303722575,-0.00414369070907703,-0.003534819675274689,0.0030233813323276783,-0.013915204678796079,4.4182891023785304e-05,0.017483992120961023,0.015216768624144774,0.004642940359607059,-0.02710138040204896,0.026743614095672528,-0.0473190207897132,-0.0009275076120767674,-0.01687041381180402,-0.004380385590114447,0.0014854665842047652,-0.019189885308208164,-0.004981363972788211,0.007121926427648049,-0.004602241331103328,-0.01311205143598291,0.00509464045168347,-0.01795852708234406,0.003534317617291449,-0.030099795034461144,Welltower,RealEstate,Q4-2023
-0.47693431374471584,0.12962010805465016,-0.06508765600911998,0.12389547451695386,-0.34611360074217595,0.15138960275849947,-0.2208027214062418,0.09314345593948078,0.10196544189148411,0.052317314036808074,0.03923059517861134,-0.33401145163204987,0.04917937266494578,0.1272281766722628,0.12342613725287663,0.2682737113606821,-0.0659083701578249,-0.02038587217033752,0.12615873527342994,0.026433440768900973,-0.07390234717815555,-0.028627813750142853,0.057078138104439964,-0.03575821382865471,0.17032879390500996,-0.08255905649863624,-0.24558045672947093,0.07758012759454634,-0.017919811253762474,0.002511982375252725,0.017114476622093706,-0.024698498641772273,0.022515748426098388,0.0020825287847992128,-0.03977258895668501,0.042747189163177324,-0.0848422339679884,0.03677082985604674,0.029167662301761824,0.030701927531986348,0.03758501351608882,-0.03440405801349827,0.07531269343824397,-0.03364502029047079,-0.036255429058694444,-0.002218075306709887,-0.027564535182398306,0.06006936376391559,0.0035682722019836017,-0.058248329567052004,CBRE,RealEstate,Q3-2024
-0.48921321351947206,0.10772041185364016,-0.07209169860517961,0.1131339010489604,-0.3574211165407833,0.14849816084929476,-0.20753764569235109,0.10322118220634813,0.08965550604123883,0.0315809700924855,0.027165065027772526,-0.33320563267176756,0.029138590626303758,0.09339441685908065,0.12570296539715317,0.23532066686087597,-0.06739449443527305,0.009854805103522482,0.08835509484509746,0.039869605714157076,-0.08872741701207208,-0.021032574197549305,0.06366952785547236,-0.03669831678840456,0.15825007149768414,-0.09343940567299867,-0.2593828363418991,0.08999805512861202,-0.0031788520192911644,-0.03138010045941512,0.01644900617408181,-0.0038569530144442234,0.029921274760930778,0.02183299697513559,-0.04070029842930289,0.06324372526459607,-0.08832305474322953,0.04557647770473956,0.034994457488099026,0.02104820931762887,0.03905766733493348,-0.03162874959314937,0.08787797877605984,-0.06385451363900249,-0.013282464745665747,0.0009015846957891874,-0.029522782744326168,0.10278539038408058,-0.0015991271783630516,-0.06075504080799451,CBRE,RealEstate,Q4-2024
